Test army
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
CavalryUnit,Cavalry,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
RangedUnit,Ranger,100
CommanderUnit,Commander,200
